age,float,dollar
54,-407993840356.5568,$3781.43
59,206753761329.152,$7451.00
53,-43882489105.6128,$1405.30
20,857068978307.072,$4283.85
37,-105743771710.2592,$2782.86
32,895148819795.1488,$397.73
31,844470490339.7375,$5647.47
47,389839210728.6528,$1955.62
41,-2582641010.2784,$2178.26
28,-175856361354.0352,$4826.38
53,375398448129.6384,$934.03
24,-667446442721.28,$6062.48
42,-275444888344.9856,$1385.69
54,-651770034388.992,$4663.27
52,629437318876.3647,$1970.24
42,-752886074467.9424,$9321.98
58,-235228121110.9376,$9375.02
40,-868105211346.944,$3608.74
52,552584361489.2032,$1849.80
22,719970437064.2944,$4701.66
40,900307325917.5936,$4831.99
25,-463886435431.2192,$9516.06
43,99880523530.24,$7393.23
61,-317168127941.0176,$2253.73
18,247787920818.176,$7932.38
43,649096351396.6592,$803.59
33,339709854849.4336,$1119.19
47,-320289114161.152,$4782.88
62,542046893270.6304,$3208.87
27,-687240966360.2688,$3135.96
30,866715785651.8145,$1988.09
62,74335766393.6512,$538.95
24,-467399455277.056,$8840.52
39,676372815858.8928,$3857.01
53,462659991162.0608,$6157.23
46,-73054018129.1008,$9519.78
48,-129346911705.4976,$9500.25
59,605664175770.8289,$8092.33
59,2588199301.9392,$6093.55
46,-61714716426.24,$4135.15
40,-309564657159.3728,$4663.55
32,451683854948.7616,$8554.90
58,99341108353.4336,$5647.57
65,895780333499.1873,$5241.00
52,-344200288036.4544,$3656.18
23,417408062639.3088,$5098.24
33,-62258825029.2224,$1447.42
49,485473289607.5776,$7206.45
56,305297065246.72,$9780.97
37,-514757122378.9568,$4607.89
51,601680068476.928,$553.17
61,-301545595443.6096,$9300.02
46,222378075986.3296,$8810.02
42,-871848151613.44,$5319.45
49,-598007766161.8176,$3653.30
29,722063617058.4064,$4236.56
36,-287027946219.1104,$1462.55
24,-470425581440.2048,$6276.70
24,-596726832431.104,$4547.14
60,-548001521074.176,$5546.40
43,649652059347.3536,$4059.66
51,-96788260323.328,$6883.80
22,-769179334475.776,$5718.99
52,461262605516.8,$5717.36
49,349802467216.5888,$7201.97
50,-89971944639.6928,$3632.63
54,602757943787.52,$6750.79
30,118290726780.928,$9848.15
40,-86538558269.0304,$995.74
28,833097188350.3616,$2564.80
55,-563503421613.6704,$5106.00
29,260055517626.368,$6486.19
19,805497181988.4543,$8558.76
39,237933747922.5344,$822.96
44,598349681210.1632,$5540.36
56,300428619992.2688,$7387.25
33,726358331018.4448,$219.51
54,-874650458809.9584,$34.51
58,-484574222929.1008,$893.22
46,-306779926193.7664,$34.37
40,651380884347.2896,$8992.23
42,252797928865.792,$9935.42
61,-841338745729.8431,$4511.21
63,-275929006237.2864,$3805.94
64,49470298180.8128,$9396.81
61,495629131946.3936,$8738.07
38,137907282326.3232,$7729.35
30,-842133551238.3488,$9531.88
45,-562578976040.5504,$3878.01
20,-730084383339.3152,$9560.65
45,535595473646.3872,$141.64
57,899322882503.4752,$9505.10
49,-604841796068.9664,$8438.83
57,-730273314924.1344,$7580.47
42,604899233706.8032,$7934.55
29,-91424020234.24,$3600.48
40,-384189078490.3168,$6304.03
47,-390642824694.9888,$9507.37
18,-404983869813.5552,$8365.95
48,506563200968.2944,$8765.77
37,224444310513.2544,$1352.93
63,725834652031.3856,$1230.08
19,-237876056529.3056,$8828.35
42,673323511971.84,$5631.55
36,-666532825582.7968,$6003.10
42,643377659904,$8169.34
51,-831317708741.0176,$8722.19
23,-634794547347.456,$9587.11
42,-276140998105.4976,$1331.94
24,219776476302.5408,$4575.47
57,-748989206180.6592,$7255.83
34,-642870334508.2368,$7505.47
42,-694722050287.2064,$4538.94
31,827002342447.5135,$280.43
59,560700011315.2,$7995.84
22,-173872498763.3664,$2660.17
50,885878633267.2,$7499.47
32,98635750991.4624,$7012.75
42,129273373392.896,$601.69
27,524333726302.208,$1561.40
35,-699218728792.8832,$3007.92
60,23465360883.712,$1225.30
26,305504428281.0368,$5381.08
60,839549901078.528,$8349.18
61,-677060628866.6624,$7750.60
53,132808283730.7392,$3924.28
25,-600029981887.6927,$3307.50
51,-851584588185.6,$6314.02
53,358587685247.3856,$6473.73
32,480307411576.4224,$4062.70
28,-406410119400.6528,$3208.74
47,-575776320860.9792,$3853.74
47,114202721963.2128,$1426.12
61,-445490179919.0528,$5861.23
19,-396681060076.7488,$1290.38
37,533593390160.2816,$5850.94
50,240877859084.6976,$8433.31
47,200028951937.024,$2209.07
42,-787994872748.4417,$558.36
18,-234193734021.9392,$9132.26
32,-484278670039.4496,$206.84
58,588398499935.0272,$5834.07
21,431579009856.3072,$9116.26
42,-595170551450.8289,$7974.27
44,887035850548.8384,$1956.65
53,776730373940.8384,$4030.25
36,39697441515.1104,$714.57
65,-186772766903.5008,$3966.30
34,153708431356.7232,$3816.03
24,-731238209526.1696,$7368.99
18,-517246934214.2464,$4114.82
35,517638914991.7184,$7508.48
60,-360580464508.928,$3828.43
46,131704116425.5232,$1773.45
36,373766417599.6928,$5454.43
53,-84837039865.856,$8747.91
23,75436537990.3488,$6956.67
37,323237537067.8272,$7985.93
39,-557861985425.8176,$5274.22
44,-155791044221.3376,$3493.23
23,368375707677.4912,$2902.04
55,-651207384026.3168,$4377.48
50,-275084489837.7728,$5656.39
58,868288793516.4417,$8730.47
34,23600869199.0528,$8872.33
43,579071942800.1792,$6772.05
32,-14781447457.9968,$6329.15
57,-602474134529.6384,$8207.04
59,-333509643835.8016,$1863.09
36,612330155016.192,$8444.72
39,125641408118.784,$9910.51
57,-650884913771.3152,$9634.01
44,611514119199.1296,$4823.75
52,32891785235.6608,$1201.90
28,222510435218.2272,$5866.43
25,-103018246281.6256,$8734.53
41,-552191053633.9456,$8656.47
62,319004475182.2848,$2121.37
44,-615862883896.5248,$3024.73
30,49689144380.6208,$1777.68
18,-405078621657.4976,$4628.09
62,-813678666448.896,$609.72
58,653109120047.5135,$2834.77
52,623040834568.192,$4678.35
42,628955913859.8912,$1201.74
60,-627042306700.0833,$5099.19
62,570298142084.3008,$1216.10
30,-201924054247.0144,$1863.36
56,-755314941388.3904,$5492.45
54,-368796684936.8064,$5102.21
26,126473924614.5536,$6430.18
32,-95599774924.8,$7256.92
24,422206116148.0192,$8211.50
57,852547946833.5104,$4726.85
35,560193015172.3008,$3224.00
26,235749002497.2288,$1541.19
22,-82775804949.2992,$5766.26
53,-120875330725.4784,$1395.31
21,-43346987633.8688,$4180.59
37,-526323838405.8368,$1932.17
41,357760480837.632,$8425.71
47,-645494842641.6128,$9407.53
18,-662430175513.8048,$4593.10
27,809162115330.8672,$6911.36
38,-661247851967.2832,$7315.22
42,712024659905.7408,$6553.02
60,-151688512431.7184,$7943.92
38,785335052769.6896,$3118.70
31,-95071175599.7184,$4124.01
29,639869661898.3424,$5142.92
58,-199607728472.064,$827.74
37,179275729941.2992,$6830.17
54,-408651020265.0624,$6019.99
25,470672247200.1536,$2304.99
60,802814486695.1168,$2327.23
36,-522922413470.5152,$1105.28
26,355992592606.8224,$3452.26
42,-61874658659.5328,$180.44
53,-534187508288.7168,$9680.74
65,-885172775524.7616,$2919.95
48,350292321239.04,$9941.68
62,229558046634.8032,$7301.42
49,369338558395.1872,$6287.12
56,559502745560.6783,$8040.98
18,337806936873.3696,$8694.58
29,39438118603.9808,$5106.06
38,415525014339.584,$2891.66
60,789309141129.6256,$2601.27
60,-674463103949.2096,$794.99
64,53729337907.6096,$8145.63
42,812466252965.4784,$7991.40
20,355638907922.0224,$9768.86
51,-23730523943.7312,$3170.24
57,589189578804.4288,$4949.30
47,-752701169414.9633,$1155.13
18,83163006736.7936,$6047.87
61,-639306718353.8176,$2927.01
34,77260408435.5072,$3405.11
25,-696025445774.1312,$7263.70
20,-21149835801.3952,$139.21
60,-109169960235.8272,$3304.78
45,534619333695.8976,$719.67
22,-900305922922.9056,$1158.29
65,-225714436780.8512,$5670.27
43,897091061048.9344,$3084.18
53,692863885954.2528,$8627.76
63,92193645238.6816,$2747.17
21,-376034046246.912,$1973.06
33,5551925126.7584,$1469.82
37,-408751753186.5088,$8929.67
59,449720005899.0592,$4193.70
28,-78730646624.6656,$5295.70
32,591613827796.1729,$6203.00
32,-509642895943.2704,$8742.53
37,94269713730.7648,$3565.02
43,-331885608907.5712,$906.52
33,324156369823.3344,$9417.11
50,-852847310667.776,$8100.25
65,796201327158.8864,$1803.97
39,-579218765250.56,$1049.61
54,899918845286.8096,$6947.46
29,-807138234046.8737,$7967.86
44,-255689750059.4176,$44.64
29,337319716873.8304,$698.63
34,-116970379594.9568,$6955.88
43,107304615254.4256,$2436.53
48,439901087386.8288,$2607.29
57,-411151782169.8048,$9226.80
50,147421307233.8944,$9912.37
22,-341472733403.5456,$3267.83
38,391914490691.584,$3746.98
22,260041560660.3776,$9743.93
27,267920054891.3152,$5800.97
54,-312104519204.864,$7446.19
49,-465243426154.0864,$8612.47
41,-560567662569.0624,$1386.77
41,-367131055095.808,$3576.24
62,-623884944120.2177,$3069.47
47,23046098255.872,$7204.40
53,448112102683.4432,$7776.84
36,-312479976102.2976,$8241.29
50,-335812806207.0784,$2118.86
54,-804462101161.5743,$8739.09
46,275763572821.1968,$1559.52
55,-712042351480.0128,$9206.76
41,340296358218.9568,$5230.85
57,592127964322.2017,$2290.16
63,388436567103.8976,$8122.42
24,-24542592788.0704,$5084.83
61,586136962256.0768,$4852.41
41,318221874678.9888,$9376.63
55,661979462736.2816,$3656.86
51,608251836524.1344,$2305.46
59,-554666546534.8096,$3827.72
23,-743061726429.184,$9281.32
41,-366372755551.0272,$1117.64
46,-657267440694.0673,$8759.44
28,519323191869.44,$5970.48
24,-623771876589.568,$416.29
18,687626837295.104,$1223.82
45,884330361729.8431,$7188.58
58,94085072499.5072,$6093.42
29,317050793125.4784,$3668.21
65,-158283182637.056,$3667.04
40,-681364247753.5232,$8457.85
39,491751643021.312,$2959.52
61,123808839945.4208,$2482.48
57,333330469040.9472,$5587.37
28,129183114906.8288,$6417.80
60,-406998382700.1344,$884.23
60,522601506013.184,$3977.07
29,-184034172443.0336,$6697.90
56,-639234860279.3984,$1761.20
45,551754658532.5568,$6781.68
18,95333692053.9136,$1164.94
23,103162793741.5168,$2769.64
60,-644169065929.1136,$1031.42
26,399499628589.8752,$2304.17
31,361985204866.2528,$7551.40
53,-541887203115.008,$5406.39
49,-563856783756.4928,$119.52
42,-21221474513.7152,$7151.46
57,-857398939589.0176,$432.34
37,90031643846.2464,$4331.00
41,-158316175871.1808,$5608.16
51,-103309007178.9568,$7821.23
47,-44178239127.552,$7550.47
63,-560839478214.656,$9729.50
52,-40746006190.4896,$591.38
64,-66375314204.2624,$5018.62
60,372775224292.1472,$1666.54
28,166411107093.7088,$4043.96
19,-889589659913.4208,$2976.31
63,-733218135762.5344,$1783.04
23,80224867424.6656,$4484.58
18,672083358620.0576,$9116.41
42,31122507431.936,$6831.86
25,616324751006.1056,$8258.91
39,474678784792.9856,$7156.55
63,-288796591102.3616,$2131.41
37,-145504909184.2048,$6026.14
19,-770609041847.0912,$3971.16
28,759013163243.9296,$3125.50
49,662017056283.0336,$7743.20
60,-494140275241.7792,$8370.31
60,570679848914.1248,$6723.78
46,-76667470164.7872,$3786.97
35,-370375898274.2016,$785.98
56,-500318746758.3488,$312.94
54,610888678847.2832,$2011.08
25,-421182173714.8416,$822.41
32,133465706489.4464,$8611.98
35,562907799407.8208,$4578.03
28,-403094702863.1552,$4715.91
44,-878659694598.5536,$9367.13
48,92946888130.56,$445.56
59,86478806633.6768,$2335.11
53,64126772576.256,$3741.60
58,650223039597.7728,$9340.09
30,-73411309495.9104,$4054.02
62,-637908123071.2832,$9450.53
40,-898351940134.5024,$6837.00
52,-494729340072.7552,$8714.75
37,170750400633.2416,$1243.78
40,81674025041.92,$7728.94
49,-696667105499.5457,$8874.43
60,568730759200.768,$1434.41
30,-769059759482.4705,$644.39
57,62713327360.4096,$86.37
32,-609770804556.5952,$7771.45
63,-537469569623.6544,$1938.69
44,144247339404.4928,$20.64
49,810311268224.2048,$468.40
60,93227716916.0192,$4360.63
34,-459190930138.7264,$7587.10
42,-681093099841.1263,$1420.25
58,-459959872310.4768,$1950.58
33,802005584130.8672,$6695.15
42,-851242257062.2976,$4922.75
31,-236691645477.6832,$5822.04
21,-314914445774.0288,$5324.92
41,-582901180452.0448,$2370.44
27,377839670211.3792,$6413.53
55,-677356207341.568,$8293.25
25,883397473861.632,$9356.78
22,25542386515.968,$8526.50
44,-383543855284.224,$2244.23
36,453799303761.1008,$6241.36
49,-232592421316.1984,$1217.94
47,-492814446939.3408,$1405.55
34,-372440293598.8224,$7284.37
34,330696371050.9056,$5003.80
28,-347906076835.84,$4729.67
51,491736902559.3344,$637.18
58,250260959631.7696,$348.80
42,185256037371.0848,$8002.80
40,336909092834.5088,$5299.26
63,-849745136739.9424,$1912.19
47,706502254290.5344,$9105.21
54,504579848404.992,$2264.67
40,314112159304.9088,$9478.46
34,-567035908902.0928,$9329.73
37,343249531594.3424,$8708.68
64,-540774184150.6304,$3824.13
50,-598815175973.2736,$4669.38
29,575903304253.44,$5281.32
58,543849530471.2192,$4877.68
61,422999831556.9152,$2839.67
40,268027364900.864,$6583.08
46,-894893891256.32,$5896.03
22,247662241015.3984,$8196.95
44,-327611796842.0864,$5769.18
52,-94844883252.0192,$931.07
35,-654701066452.992,$6495.27
58,-802214118634.2913,$3384.87
37,861601596964.864,$7877.14
26,-358974375749.2224,$3775.23
28,-290027041770.7008,$6638.30
57,338097388650.496,$9945.53
57,723085816758.272,$1785.94
37,511121092404.8384,$2452.05
18,-200892968914.1248,$7734.71
40,-705642966810.624,$4601.73
54,187653265817.6,$5011.26
40,795034834593.3824,$9082.88
18,-498599045208.4736,$211.14
56,349938611388.416,$3332.24
53,-95291700359.9872,$6303.89
33,129810830249.1648,$4223.11
63,224122985303.2448,$4075.53
33,158581028972.1344,$4170.38
44,-537287248261.9392,$8721.76
52,400867121430.528,$7269.21
64,-897548244379.2384,$7896.51
22,-759408556926.5664,$8622.82
23,211398015162.7776,$8502.45
59,229752694636.544,$990.71
57,559934754678.3744,$2498.04
48,53772350495.1296,$9372.24
20,119237982656.9216,$9477.82
38,-449394319032.32,$8083.64
34,473891732874.8544,$4397.83
45,-42136182246.6048,$1570.99
39,28918326860.1856,$5701.29
18,624504305667.2769,$8868.71
48,763808623414.4768,$4137.78
23,592858314283.4176,$9607.06
42,336827686846.464,$4984.93
56,-11524249537.7408,$7490.09
38,-766634273590.4768,$9083.63
19,-731732181096.8575,$4149.64
62,-5439383142.4,$8325.51
32,395272253341.696,$8484.35
53,-17033674201.4976,$8463.74
29,-799952949215.232,$7855.94
63,-523821322443.1616,$8968.96
36,873396182817.1776,$5614.68
50,38014798738.2272,$3430.80
28,-641216015866.2656,$7282.44
51,-147208134669.1072,$7961.19
63,527988383180.3904,$9530.05
59,-892369453344.3584,$9221.60
23,-136698890761.0112,$3687.13
31,779800531907.3792,$2556.79
46,-568825829392.384,$5753.70
45,-731240328907.9808,$3417.20
50,161515418157.056,$8889.26
42,151047369025.1264,$7600.96
38,404882431829.6064,$8683.47
55,536472145258.0864,$9118.66
49,-319979028008.1408,$212.13
64,704172654382.2848,$6721.99
51,311885602960.1792,$6384.64
64,-378171001772.4416,$2791.75
19,333664988692.48,$2483.30
42,-229732114445.1072,$6079.19
50,683228658663.424,$8645.86
35,21810585062.6048,$4620.83
56,-823755525429.6576,$5895.48
51,-220731773498.1632,$9937.50
50,-763692624904.192,$5304.97
38,-64831848919.8592,$4136.59
63,-614357107789.0048,$9595.32
59,-227474347026.0224,$4998.74
46,611878047213.1584,$9347.98
24,830781000148.5824,$8761.51
51,-59940527511.9616,$8151.59
22,863852562481.152,$8767.67
21,-288190973870.08,$7706.82
60,-436243804874.3424,$4544.33
33,-433062281425.7152,$9154.50
25,-743689490425.4464,$5371.98
36,-54020501038.6944,$7280.48
21,747170238038.016,$1477.81
65,523540266745.856,$3842.92
57,888299075928.064,$6545.79
39,821349880273.3055,$1553.74
32,725662407065.6,$9903.56
53,10751787925.504,$7764.33
29,309297408271.9744,$7045.00
58,-459190944818.7904,$2314.96
23,-605747031729.7664,$5109.56
26,-102855221654.3232,$8778.76
19,-279791596155.6992,$3338.43
47,-899084872948.1216,$2610.04
65,-742521548727.9104,$4601.08
56,-447505220029.6448,$7748.29
39,257713635537.7152,$2387.55
65,154529148017.0496,$3752.09
25,71219589781.9136,$5731.16
58,478417861686.0672,$4390.61
44,96793311104.2048,$6211.12
32,-873425251860.48,$9112.00
27,-659672701232.7424,$8379.95
39,725273684842.9056,$2946.48
54,-56006916282.7776,$8676.32
64,-699080511796.0192,$4160.89
63,-130595209137.3568,$9365.93
58,625612657210.1632,$643.86
38,287249118579.9168,$9459.78
23,-716971664054.6816,$1174.71
47,122022067699.712,$6725.01
52,350621209198.592,$7691.68
48,-596899387775.3856,$8180.45
63,40575992175.0016,$8209.51
61,-185733653253.3248,$2947.62
25,205028854648.0128,$8003.98
51,-550169005260.8,$1569.11
55,-407028298573.4144,$9404.46
24,209378259396.1984,$8588.30
29,494745641235.2512,$139.67
30,167227090901.4016,$9720.21
62,687510146305.2288,$1371.33
21,672675042793.8816,$9864.10
30,-549655323397.3248,$674.05
47,300436807693.1072,$3058.22
28,567092843223.4496,$4368.43
62,-470781320075.6736,$3812.31
45,-674179568159.9489,$8785.36
25,-447549139425.6896,$4595.10
26,-593155449683.968,$4711.10
44,-428318929610.3424,$3152.79
23,22475628032.8192,$137.13
49,-667754276113.6128,$9575.26
57,-437914172181.7088,$108.45
44,-548489526666.8544,$5637.49
26,754551678304.256,$4889.90
37,-830826777621.2992,$7487.15
37,639524076414.5664,$4445.93
47,-859053056904.3969,$5670.06
39,23343828408.7296,$5169.54
43,686136168231.7312,$9634.60
19,-840085691957.248,$7397.80
58,50059777828.4544,$3893.32
47,504632363188.224,$8481.04
46,-764978933216.0511,$254.76
52,682591404634.9312,$8318.34
27,-330842370578.8416,$2549.72
46,450450188088.1152,$9865.70
43,-304763516642.9184,$5856.22
60,840378725328.4865,$3676.05
47,-678444078517.4528,$2871.78
33,-324991995976.0896,$7613.10
57,-618464479386.0096,$4034.64
52,-631047403968.9216,$2625.26
41,-284917417325.3632,$6883.37
52,757247685899.0592,$4120.85
26,-761049275957.248,$1039.59
58,142860062870.7328,$8390.09
42,863948487471.9232,$2035.01
52,800877652318.6176,$2975.30
25,-293013178181.2224,$8420.52
59,-93638761224.6016,$2308.81
30,257726218030.2848,$6655.58
58,-648698976744.2432,$2879.58
65,-338541947545.1904,$5127.32
57,103217442586.624,$210.36
52,-128976058476.1344,$3763.85
40,391462806093.824,$850.95
23,521219171627.8272,$1198.10
20,-691253926690.816,$2588.16
22,771904427891.0977,$5810.54
41,-657718491951.9232,$5139.54
56,462800431559.4752,$3974.72
62,623559050893.7216,$4933.09
49,-270463172136.1408,$3217.40
27,188294509048.6272,$3868.46
47,643286859513.856,$6687.88
30,445822204379.136,$4678.12
58,93477495688.3968,$3872.32
61,-306365540283.1872,$8970.19
64,-588101355726.4384,$2591.96
57,-698019153654.5792,$3740.15
19,-532040829108.224,$4695.71
35,518991317984.8704,$7886.38
42,-478959899980.5952,$4459.93
20,586857671190.1184,$1602.51
62,429314084857.4464,$2831.20
46,-835231862174.5153,$9299.77
59,-443910577350.2464,$3528.38
41,377513249760.8704,$6903.52
54,814876502628.7616,$3461.98
25,248786292257.5872,$9938.72
47,77318503740.2112,$1119.34
27,178471841248.0512,$1033.90
44,105362400424.7552,$5802.24
31,239314708673.3312,$9599.32
29,-644244283641.0367,$1113.50
60,-860392304043.6224,$8741.97
49,154655881428.992,$919.65
25,-555753560394.9568,$3163.34
24,-374910244146.3808,$6863.36
46,601635018296.5248,$1318.18
36,-380131007161.9584,$3344.04
21,-578005472221.5936,$9782.71
58,165692338444.6976,$2052.99
41,-315045186424.0128,$6444.60
21,278321718257.2544,$4532.72
46,553807254021.7344,$2091.28
18,768000179306.496,$7220.23
26,227187570717.4912,$5233.60
29,-749087414969.9584,$9621.88
63,726288323890.3809,$7759.21
25,-516619997754.1632,$9767.39
37,877990470746.112,$1187.84
64,308039204732.928,$6713.14
24,-46237526209.3312,$7357.23
24,449006335845.9904,$9578.43
54,163764065900.9536,$9834.83
39,-188561743675.392,$618.16
28,699870118045.2864,$7881.80
64,-406545207027.3024,$7288.87
38,-7023380502.9376,$4990.26
46,-883424244845.7728,$2810.07
29,-291620873935.2576,$2477.56
36,-213992313821.5936,$6538.86
60,190554294347.3664,$6804.12
64,-418241792966.656,$9178.55
39,452228624993.4848,$5024.10
29,241686267979.3664,$7513.68
40,-714151605305.344,$9311.08
39,498889743610.6752,$3056.44
51,324952048585.9328,$2337.72
31,64088390080.9216,$4874.71
55,397665358787.3792,$1123.72
59,-709286908500.3776,$1620.92
51,233941242793.1648,$7492.05
22,-273791115381.9648,$2658.42
64,489086511795.4048,$3554.75
62,-779248673488.896,$3917.31
56,-494733195896.4224,$8490.37
18,9531313409.2288,$6552.32
19,-128413531845.4272,$5605.48
64,-297461951863.1936,$9124.37
39,339438120992.768,$6832.96
53,693733289675.9808,$7908.11
45,-28737191228.2112,$1247.19
53,197981776746.9056,$7234.10
43,108512481273.4464,$2772.95
53,-450833143142.8096,$6643.27
34,659505939061.1456,$7001.71
33,-280218213915.0336,$9918.76
45,-301549613167.4112,$5922.50
44,464110896126.3616,$8311.08
19,-531323243252.9408,$9019.92
62,-50280502657.024,$1210.71
64,643524386724.2496,$3947.61
58,-150549479555.072,$1026.83
27,460395647074.304,$2243.30
21,-595240271688.4991,$958.88
39,-504787851490.0992,$1127.57
51,-774476096602.112,$794.95
49,-564100640591.0529,$18.06
19,-357710338352.7424,$574.24
19,-663198762008.576,$5631.04
42,-210301123716.7104,$7428.95
41,430136114334.9248,$4191.60
52,102631757525.8112,$9441.78
32,-147244974918.8608,$3872.65
65,-587374322201.3951,$4736.33
41,308991411145.9328,$7075.09
36,-889767968165.0688,$7935.87
56,19383356017.8688,$6585.35
24,-795427474296.0128,$2019.81
45,-621600412427.8784,$556.39
40,506709541073.7152,$3861.55
32,768827724293.7344,$1671.75
51,-687232102537.6256,$4154.72
50,-403988504012.3904,$1225.53
29,-645839164381.5936,$7701.30
24,-767772184071.3728,$8948.83
52,699518687379.456,$4716.65
29,561388502961.3568,$612.42
64,433300928515.2768,$8560.25
51,73991617878.4256,$9080.49
55,-853875930588.7744,$3951.88
44,304283022629.2736,$8398.65
29,607624361515.4176,$6899.51
39,-331664826197.6064,$4989.31
26,317044160253.1328,$7645.44
29,6392024504.7296,$2422.20
64,-773402533036.032,$7882.53
21,-266187506607.7184,$6113.61
51,-871711399267.5328,$1536.46
24,-185322722610.3808,$7457.63
55,195649415728.3328,$8068.98
21,-860493411935.8464,$7961.65
31,643220123942.912,$550.48
28,776206947870.3104,$4139.65
22,410292313915.392,$3573.19
53,450960905417.5232,$7109.29
56,-715357278961.664,$2862.83
43,148509682984.5504,$2545.12
53,763476369945.3951,$2841.09
18,882780753887.232,$8172.64
28,-507425731484.0576,$4276.89
44,343848683307.008,$3843.07
31,-819878462226.432,$2863.57
32,-298043910284.9024,$1471.60
50,435949547185.7664,$2216.11
42,-871494208978.944,$5892.79
23,581382289594.7776,$60.94
42,513580579002.7776,$7991.31
46,426015995409.2032,$144.47
41,604012301149.7983,$704.04
57,-780525400752.128,$9680.87
19,-225797423602.0736,$9678.15
56,395955510496.4608,$7124.82
25,85579429576.704,$107.24
60,-112995615532.6464,$2947.54
20,762553191890.944,$3529.66
24,-333982726514.2784,$7085.82
50,120026866647.04,$9328.20
45,189103357506.3552,$1462.92
18,-663221871365.3248,$8758.95
59,-889844387125.6576,$3092.15
48,523775050881.4336,$7487.35
44,83102169615.5648,$4712.74
34,254695157268.48,$179.64
34,-762518293184.512,$3236.02
29,-115879589602.9184,$2835.76
24,-204974600906.3424,$8242.30
33,311631343412.8384,$2816.52
52,235455199471.2064,$9616.27
36,-619641888885.9648,$7674.34
44,-882358349725.696,$4275.43
36,751487256048.4352,$9093.90
20,45536728894.6688,$117.69
55,411483487023.9232,$578.42
18,-350741267795.1488,$6410.01
26,559800978610.5856,$6175.05
18,-855613041436.2625,$6408.48
24,-187992056948.3264,$3582.39
47,-602481911608.1152,$6582.59
26,-819936960603.7504,$5344.96
21,-857850285287.0144,$1733.90
46,176211792547.0208,$2012.70
52,580583941996.544,$8225.38
53,539363380088.0128,$8422.04
65,605158155642.4705,$3002.44
65,876301890931.9167,$4869.53
63,744314386776.064,$1110.40
41,-110440918653.3376,$9629.42
29,586694660823.4496,$2536.10
55,-496094039087.5136,$2554.35
38,-591733267732.8896,$298.50
35,353137232078.4384,$4925.25
57,361741340062.5152,$7182.59
23,-88368290254.0288,$7001.98
43,537082297791.2832,$1800.64
22,-573407474850.2017,$4255.30
49,-5542380149.1456,$4100.78
56,-679060911738.0608,$5797.32
50,101831059439.616,$2428.42
35,503350086021.9392,$6693.82
25,274890214709.6576,$1791.25
31,883877896572.1088,$9032.01
34,-355880802241.7408,$4483.45
61,554393827855.5648,$6921.41
18,-259139968591.4624,$6501.08
39,-257196948874.8544,$854.03
26,11766623685.8368,$2089.58
42,-238361569027.6864,$75.73
54,-606124874766.7456,$5652.17
55,872828844480.9216,$7672.31
24,-794398114919.2192,$4899.84
58,-828061893263.36,$7906.43
63,-384209790382.8992,$4762.96
64,666620415652.6592,$5878.59
56,392069835967.6928,$8822.45
64,32231186549.9648,$6898.32
35,882839938452.6848,$9375.01
19,-472250820067.328,$4797.00
41,-160298550322.7904,$7916.77
65,345385494328.1152,$3858.49
33,-131601826159.0016,$1927.19
64,-289970198046.3104,$5247.64
32,384200559139.2256,$9968.58
59,755250062635.8271,$8232.90
26,-43648140758.2208,$5446.01
48,123407124607.7952,$8218.90
26,244862328347.0336,$7464.86
46,482086193673.0112,$9539.94
23,-766127693522.5344,$9903.25
27,778062283984.0768,$1585.48
59,475065466067.3536,$8367.55
44,-759339973345.28,$7367.46
55,-879582207436.3904,$2557.61
30,305229577637.0688,$907.24
19,316182731581.0304,$826.98
41,667258113019.0848,$4948.61
32,-223478679391.4368,$9021.84
26,-444033688141.824,$2427.59
35,-37864317177.0368,$6352.28
60,141631879643.136,$8323.01
31,68665064869.0688,$2036.41
52,-38406566025.6256,$460.05
21,261967342206.976,$8053.99
47,-428642467735.1424,$3468.88
40,-836576893258.9568,$1822.31
28,-884557198498.2017,$7932.08
61,-639759573581.824,$2782.28
40,842462605292.3392,$3345.69
34,510061657351.7824,$4036.69
47,-823760633253.0688,$9500.83
59,-465930281602.2528,$712.24
27,-85871322097.2544,$4858.47
42,552181937733.632,$9614.55
51,-186104886486.6304,$3777.41
24,-684161572955.7504,$7308.93
35,-610807543811.2769,$3945.36
35,18765001523.2,$1689.96
20,-883869989050.7776,$9507.78
43,851641505729.7408,$814.50
34,-856075208858.0096,$9221.13
46,-447248512686.4896,$55.01
45,419020775463.3216,$2234.60
18,887934265013.0432,$149.05
41,-802524631767.4496,$7716.59
51,-386912669086.5152,$2116.42
21,-426341406290.7392,$7221.26
39,-141921784902.4512,$4462.31
21,377389728766.3616,$568.45
25,-879520171163.648,$9318.41
36,6261899998.0032,$5437.67
21,-250608060937.0112,$8339.78
24,162962661074.5344,$5682.68
46,-542267248161.5872,$7350.33
43,340185648306.5856,$4210.32
46,-338440083839.3856,$1253.12
59,189982258810.0608,$363.14
46,-48401878928.5888,$5617.56
46,245483734617.2928,$3846.72
50,-622197778205.9008,$6956.75
35,352059499374.1824,$3334.72
43,415990491906.048,$8748.45
34,-136273306058.752,$8521.92
31,153623815048.3968,$6731.12
41,-205242640839.4752,$5056.49
23,-12594278563.84,$5926.02
60,-711653096580.7104,$6451.05
24,227870080447.2832,$2221.86
22,597392439115.776,$6128.60
