age,float,dollar
44,274001649310.1056,$4352.51
55,-257029740009.8816,$6083.34
43,-656164932655.5135,$9545.25
30,29214037036.2368,$5670.64
62,113377665037.1072,$4114.90
47,86118239515.4432,$0.56
36,-579975838800.2816,$2742.51
42,-441167357411.328,$1999.09
47,-407419523956.736,$8886.92
39,546497330832.9984,$9803.65
18,-56461820008.8576,$2174.50
59,-852406847510.9376,$9628.68
53,-721605416609.3824,$3632.10
41,-63105354694.656,$4675.17
35,569695102671.2576,$2518.57
65,760931897940.3776,$9392.03
43,459949298050.6624,$9505.38
29,-127837730661.9904,$81.18
38,-106929395335.168,$8075.11
40,783880937904.5376,$4383.60
43,828104658386.944,$6027.98
55,-720306433530.2656,$4424.27
59,369722248711.3728,$4781.32
37,-875716712543.0272,$7768.95
46,787343270425.3951,$9326.19
24,-786261100986.368,$672.84
40,472572294594.56,$5346.95
63,758398334900.6335,$8559.84
51,741406166273.2288,$339.90
56,-876379418866.4832,$5401.61
29,-46634318272.9216,$4468.53
40,45345596977.9712,$1908.07
39,-811922252575.5392,$9453.63
50,-356809830930.8416,$561.29
52,378971505242.9312,$5937.67
21,-882375144138.3424,$7011.80
23,53682444330.5984,$9915.80
54,842544504530.5344,$4221.07
21,8859539839.3856,$8055.95
48,199503110366.8224,$2856.21
33,-154908639834.9312,$7609.73
54,396219509637.12,$5166.07
65,641459865570.5088,$5037.73
61,-294648360311.1936,$4809.91
58,-53916853495.3984,$516.98
60,-495298701741.2608,$2559.04
52,198562713016.7296,$2853.57
58,601362252221.6448,$6089.68
18,-391145014584.9344,$9174.22
55,-640263314944.8192,$9814.66
30,-850599027828.3264,$655.40
18,622551980887.2448,$1332.42
65,827639507556.7616,$7910.97
44,-603383671868.6208,$9434.21
31,-109082222945.8944,$1374.23
25,-626609749806.2848,$2912.97
22,704970392967.5776,$1677.09
41,-492376324204.1344,$3104.99
44,230422516177.3056,$3577.66
20,-776793520865.28,$7998.79
21,-521369290381.7216,$5598.67
37,61244534108.9792,$4829.43
52,883301090852.864,$4411.92
57,-589649152888.0128,$3800.01
33,-197233950798.6432,$854.26
64,-321981098072.4736,$5183.48
58,84529631775.9488,$9586.28
65,738004700653.1584,$2113.13
42,-406177362791.6288,$3946.54
49,-305550473350.3488,$1932.24
35,-365072104397.2096,$2678.61
28,-795020982484.992,$2173.52
29,-566213727590.8096,$5897.32
38,412870306378.5472,$9944.86
49,607147413366.3744,$6780.12
42,693056888111.104,$3773.36
33,-141979138234.7776,$4562.20
56,-420523928033.6896,$4360.26
25,209168354194.2272,$9428.33
30,237524736593.1008,$3257.71
48,-416218251001.856,$4880.27
33,-543888207406.6944,$843.85
37,98356986642.432,$3965.82
21,810068802220.8512,$2116.98
59,215151353108.8896,$5047.74
18,200781072013.7216,$6801.65
41,-213646911209.472,$9544.51
29,-426265223469.4656,$6130.78
54,-782484518207.488,$1385.36
61,681098205147.9552,$6687.60
18,-13802630702.6944,$7241.82
33,213779816539.7504,$6607.69
30,100341684738.4576,$7470.47
20,-186848397754.368,$5315.03
19,-660384784580.608,$2589.11
39,440353251393.536,$5170.50
59,-820120896772.5056,$6195.71
48,-334154187145.216,$7454.23
51,559995322105.856,$3127.16
34,-294119971540.1728,$9988.54
61,-70191528542.208,$6584.71
22,-158042849437.2864,$2980.03
38,753805121132.9536,$8607.51
29,883864166517.9648,$7657.55
27,-552249442959.36,$6926.67
33,-360488566469.4272,$2704.99
63,810103685827.7888,$8198.81
57,317450597118.7712,$2583.81
59,619777782657.8431,$9854.63
40,178048133916.2624,$3546.32
51,-569494956356.4032,$2711.14
42,-506109682201.3952,$9064.11
59,-889664277420.4417,$3368.31
48,638617395396.608,$3509.97
45,714352850947.2769,$6398.95
56,-111572390458.1632,$1908.27
25,-17207869938.0736,$2065.81
24,105643690583.6544,$2852.66
52,661040923043.4304,$9322.27
62,-398323949659.7504,$7151.86
64,-502895281700.864,$5402.28
53,-345157357744.9472,$7121.70
20,-478274774682.8288,$9539.71
45,-188820036884.8896,$1114.88
50,-7183136928.5632,$5511.97
39,-24207454896.128,$1995.43
24,-166847948469.0432,$4079.80
55,499561088103.2192,$5319.03
39,-492433700605.1328,$3263.35
46,-300173705294.6432,$3657.41
44,252431160049.664,$6110.19
32,357558010039.5008,$3145.13
55,555011181169.8688,$5680.50
59,802801574949.6832,$6976.63
28,-134936651838.2592,$597.61
64,604208485525.0944,$4937.32
41,-801507620841.0624,$5340.28
61,-287028380749.0048,$3133.40
47,-140891805188.096,$6251.29
43,-562569460003.6353,$8264.27
55,-209584509681.664,$3054.82
56,445557345825.5872,$6141.41
36,-812208442939.8016,$9240.25
24,-677831691678.5153,$8854.48
19,-540997225493.2992,$5741.33
47,11750994870.272,$5706.79
45,-598779909845.8112,$5644.64
52,-203235280499.5072,$5619.83
55,-89080996875.4688,$2087.06
23,-689541913719.6031,$9139.67
49,279265612818.0224,$5130.64
42,-446578745252.2496,$841.56
25,-370657978220.544,$6356.91
48,879396272262.3488,$6581.57
46,206918165882.4704,$625.61
37,753423351808,$9325.93
29,206283082406.2976,$4098.43
32,-811893446095.6672,$9073.60
55,-431390013259.776,$1587.85
46,595964081052.0576,$3211.15
64,126464060030.976,$5014.54
55,187032512181.0432,$5341.46
54,859151602496.3073,$8973.03
34,382486647826.0224,$177.35
47,-509808835611.8528,$9329.10
38,548957602185.216,$6849.27
40,786105589615.8208,$609.56
26,-738955467161.6,$767.51
48,291451226501.9392,$8783.27
34,283967069827.8912,$4574.99
53,847598538509.5168,$1493.17
43,-520762448832.1024,$6038.46
42,-657423844193.0752,$3170.87
57,-420450676192.0512,$7383.92
64,762373406405.4272,$8322.75
26,-650476314322.5344,$2233.56
45,225512580867.6864,$7275.06
35,-379638082908.9792,$4595.43
44,-255666845384.704,$1608.73
59,449281940206.3872,$5431.36
38,279044406902.784,$1216.10
38,718559746667.3152,$3775.13
51,256774248595.456,$2489.87
41,-523026571041.1776,$7980.13
59,-90959537976.1152,$5886.64
41,800840458908.4672,$2154.91
30,85972944211.1488,$2564.23
20,814296634648.1664,$8258.44
54,-205134297353.4208,$905.56
37,-3973958336.512,$6547.77
25,318227344890.2656,$9045.61
34,349547824309.8624,$8376.82
57,-860331618336.768,$8690.49
40,-688070139576.32,$9237.13
53,-770801705943.04,$3410.25
26,579529814835.2,$9624.47
32,-54376278681.1904,$374.48
28,58462358313.3696,$6113.14
28,640016756559.0529,$6697.62
46,-414951421457.2032,$2879.08
33,41065074445.5168,$5282.56
34,3441340868.1984,$7050.97
23,280688203713.7408,$1195.60
40,-739320894639.3088,$1389.81
32,885148057652.4288,$6401.08
46,570129576781.4144,$5759.63
35,417187071891.8656,$8952.79
59,812527329581.4656,$6579.63
25,39048187582.8736,$9468.68
19,-554611835614.0032,$2500.17
45,763141669099.9296,$188.09
56,-846722829910.016,$9356.87
52,-460818710999.8592,$9436.75
55,-47603845903.1552,$6649.29
49,-193292039041.8432,$5746.50
28,-259096857018.368,$8839.51
65,696283045665.1776,$3094.48
52,691287520129.8431,$421.69
63,15899986965.2992,$2087.38
34,176545220421.2224,$567.52
45,73819207657.0624,$2301.82
52,488020594445.5168,$1692.53
46,-813566869372.928,$6887.28
50,-796018094374.912,$1511.00
47,-654482532309.4016,$647.08
28,-747150655252.0704,$4757.78
60,-128751474887.8848,$7969.40
64,608649131904.2048,$9854.14
32,-588806348183.9615,$7500.82
38,-801749582689.0752,$2642.76
45,-188709438541.0048,$2143.18
23,245844368005.5296,$253.88
37,-805806928822.272,$8628.50
22,-604291887582.4128,$3802.71
30,-280176995650.7648,$7457.00
50,201376557485.2608,$6650.54
23,603898744563.3024,$8852.27
43,324916357156.0448,$8839.78
54,-697452428106.1376,$6488.58
61,-770796294452.0192,$5507.79
57,-576916666554.7776,$440.57
25,-178225790792.4992,$289.61
41,-643936557203.456,$2715.04
29,800893391024.9471,$7026.92
25,564989675333.2224,$2584.90
54,373307871120.5888,$4058.70
36,421726528523.4688,$6893.05
57,579533303657.2672,$7727.99
56,-105478380060.672,$179.31
21,-310649013927.936,$1311.16
32,625140621429.9648,$1000.54
29,-77222417268.736,$4647.64
63,-515650302351.7696,$3420.06
42,301037879558.144,$7768.86
61,-844692072903.4752,$7764.48
27,-809834396411.4944,$6816.76
58,-463775206683.4432,$8239.18
50,825938962232.1152,$9414.55
48,-587508578936.4224,$5461.13
32,-421176628006.0928,$1491.01
20,-120475537637.376,$2356.03
50,-493007361854.6688,$5209.67
32,-231928807345.3568,$2969.43
30,-407688147736.9856,$5593.05
42,230143353788.8256,$8095.03
33,-893570444060.2625,$7351.36
22,-495235065341.5424,$1770.98
41,250950532150.0672,$2824.58
49,-546875742198.1696,$6097.16
50,-859078248733.0815,$1179.48
62,-730160616911.6672,$3383.49
60,-844464332682.0352,$9843.54
41,533962465843.6096,$7911.75
65,-735209571169.0752,$6006.29
51,799463228152.2177,$9960.48
30,841387185327.3088,$4454.73
18,420118483120.9472,$3306.41
38,-888077263516.4672,$858.01
62,-576641372153.4464,$3402.09
30,544316469752.6272,$8985.63
31,439497133129.728,$6065.32
50,598376124199.7312,$8584.45
41,172739188175.6672,$7674.94
32,426340567010.5088,$1144.45
57,-661715318053.2736,$3574.89
48,815096015722.9056,$9857.93
54,-205921562761.6256,$4151.60
21,-589511435852.1855,$9857.35
53,331790352069.4272,$7729.20
46,-154541782099.5584,$6218.09
54,-466527373911.6544,$6559.87
32,-402351126583.7056,$2864.70
55,155931911179.4688,$2815.24
65,148849079353.344,$6173.96
30,638834317669.1711,$3019.89
18,299584952100.4544,$432.06
26,783378910334.1569,$7318.50
64,52297375678.464,$4864.68
20,-340231910640.8448,$591.98
20,179191371582.6688,$9630.71
51,416532007170.8672,$5225.80
25,401690767392.768,$5671.37
49,-266794084335.616,$8621.83
40,324095332633.8048,$2921.64
64,-491123775425.7408,$7684.55
31,545952561627.136,$2454.42
57,-833175751858.5856,$1614.08
58,337908990161.7152,$9532.54
45,825723846865.7152,$6020.33
60,-495375251983.5648,$7987.79
18,30760546965.9136,$3152.71
18,-114036021447.8848,$9600.94
58,741647183983.4113,$2462.60
21,871693175855.5135,$1730.25
18,450294237993.3696,$5805.62
46,-319099714404.352,$7457.46
60,188800755669.4016,$3488.97
24,-747988325708.5952,$7534.40
43,591791875162.112,$5832.66
39,724552216739.84,$4513.76
24,19799494308.6592,$4718.88
30,478885985019.4944,$3084.30
52,-121787579262.5664,$9665.91
20,-442168110376.5504,$7389.92
47,665423696415.9489,$2042.76
53,524366402027.52,$9786.42
57,-664885621319.2704,$4598.51
60,175805441245.184,$1840.51
33,95096364911.8208,$7497.23
22,715116634963.968,$7742.20
29,-579332115057.8688,$4101.58
56,140260307422.4128,$4418.36
45,403301076041.728,$9334.68
57,-865620696498.176,$6658.74
58,326750219691.6224,$2720.13
51,-177850946263.4496,$5851.18
27,792277234483.2,$8640.92
20,148276491426.2016,$6433.15
48,785653912148.3776,$2019.09
53,-25072302345.4208,$429.97
34,51550352100.5568,$8747.49
54,781132376519.4752,$9049.57
37,-356326839628.5952,$9747.75
46,734712414024.4991,$5470.59
29,-552486130470.0928,$7956.29
51,90107316220.7232,$4157.89
49,896485584325.8368,$996.23
64,666452838527.7952,$9329.87
40,-800481718409.6256,$2666.61
42,-345182909864.3456,$2249.75
53,-830529296190.6688,$2135.27
54,544803516527.4112,$2251.74
36,780163021694.5664,$3839.52
45,-658977966784.512,$1035.71
64,255442853193.3184,$5317.25
19,534026392069.7344,$1663.14
43,-262472369124.1472,$5198.35
58,537843805559.1936,$4034.17
51,112410268113.3056,$1523.46
51,-545639530233.856,$5692.38
36,883658470300.0576,$513.82
35,-263843410345.984,$4595.88
60,780418469068.8,$1871.62
45,89559032188.1088,$618.31
28,490691457187.84,$8670.69
39,160564740567.8592,$4915.37
60,666964382135.0912,$2638.32
65,-803860998258.688,$1745.25
27,179781467792.9984,$2560.78
43,-106060713033.728,$4233.80
32,503238727250.7392,$1765.02
53,216402519025.2544,$7855.72
18,386605847360.3072,$9386.19
18,-182128880490.9056,$1727.40
42,263517135437.824,$679.81
32,887361048779.1616,$4537.97
42,-230302591798.4768,$4327.46
33,138028811026.432,$5219.98
44,31371238047.744,$3220.51
34,-436794300982.8864,$5108.42
26,-639691773915.9552,$9567.33
37,-10681319004.5696,$9047.03
37,267941577123.4304,$615.52
56,758513188365.9264,$7065.32
24,-605104712240.3328,$5281.56
64,340661560881.9712,$7695.05
40,-247392528393.8304,$5085.56
54,527206002458.624,$1131.21
40,93261980185.3952,$5027.92
21,882836126249.7792,$2903.54
36,751504153640.96,$8052.40
62,835481337279.2832,$3208.37
28,-34391183484.5184,$9833.38
25,-763667992595.6608,$3294.82
35,-233704773805.6704,$8752.78
36,393304765313.8432,$4544.86
24,808877598074.4705,$1933.27
30,502101875412.1728,$4671.86
52,531249271249.3056,$297.62
40,534571467459.7888,$3996.71
28,404791269890.4576,$7908.46
50,-121951235552.0512,$7935.85
52,406203376284.4672,$5794.29
32,551402699384.4224,$3501.15
24,501130607565.2096,$3874.98
40,796300631080.96,$4515.05
26,141324664491.2128,$1056.46
60,131201019727.0528,$9113.26
36,-694946855754.1376,$4477.92
45,783212629668.6592,$1572.94
26,-389397627273.216,$6765.93
44,545288425046.016,$1020.35
22,-537172311329.9968,$8494.29
36,-397675124385.3824,$797.71
50,289977754084.9664,$7811.80
32,-319808933042.5856,$8690.85
39,-602675176747.8271,$4537.63
32,-707968994430.1569,$745.52
32,256545964792.2176,$699.40
38,501664043342.2336,$85.10
31,393969702587.5968,$4488.11
58,385541713428.48,$5217.35
24,-398467703976.7552,$8275.51
60,-681684526065.2544,$7295.49
37,-804878607712.256,$4343.94
33,585035184445.8496,$225.18
60,296124540151.3984,$8422.68
24,-458189826529.6896,$1858.90
41,273137311468.7488,$2393.67
51,641914895964.5696,$9335.98
21,-238369229923.9424,$2684.21
26,-217622689873.92,$7849.92
18,-392674581623.6032,$7709.93
53,543233224894.0544,$1978.71
47,267366980963.5328,$3032.88
26,504836185391.104,$2719.87
42,651135955448.6272,$2258.25
32,207583533072.384,$9720.60
21,-787030671884.288,$724.73
53,274864988487.68,$507.05
47,233204383272.1408,$3542.48
26,656488159982.3872,$3955.62
39,-669673592979.456,$5201.71
65,-227579642511.36,$4338.13
35,15314486453.8624,$4301.68
33,17360428099.1744,$2038.13
50,-201692032060.6208,$2046.10
38,-146503161924.8128,$3985.72
21,39723590483.968,$2579.37
44,726357039172.8127,$3418.78
36,484711890891.5712,$1565.52
23,442013063315.456,$550.36
45,-628256297241.8048,$6816.83
20,-290345280811.8272,$1319.08
29,785319103928.7296,$4981.36
54,-525786459983.0528,$7123.64
49,-59172919128.8832,$3392.80
60,-132745110382.1824,$4818.79
42,594862226905.4976,$7604.32
20,591712037004.9023,$6872.57
23,-660026064633.856,$8293.99
45,692226464992.4608,$4604.23
48,218593604979.9168,$6066.64
56,-679810809672.4991,$348.56
61,-262988523110.4,$6761.11
62,816694008217.6,$850.70
34,-246358798132.8384,$9793.76
23,503155111283.9168,$8467.26
36,-448677037683.5072,$1543.92
38,29355404374.8352,$2277.94
55,-881159457420.0833,$1890.16
53,-257146869723.9552,$6029.73
20,640493488701.44,$1162.39
60,591135778642.3296,$1774.83
54,-773672866834.0225,$1437.92
33,686510678894.1824,$9368.38
26,874557216076.5952,$8823.15
18,-625051030677.0944,$8778.50
43,-48301992417.6896,$9389.46
30,-292917217958.2976,$2953.80
34,-874160254143.6927,$5616.32
61,-788411136029.4912,$6552.66
39,780583392876.9536,$8191.45
34,-747998954913.792,$9601.79
43,80503119229.7472,$2353.89
21,779182497438.1056,$7083.23
23,-246180873240.576,$9056.12
48,492110610012.5696,$855.41
33,-414340480814.2848,$3656.15
58,-570373666399.8464,$7858.28
65,232187879856.5376,$8233.60
21,-268543768028.7744,$7443.85
18,760566205802.0864,$2890.86
53,-211680185286.656,$3902.25
18,223108478376.3456,$8423.37
58,762154772856.832,$7566.47
31,598567712037.2736,$6209.01
26,-347716118065.9712,$4947.94
51,-501750902764.3392,$7045.78
40,-12852301660.16,$763.81
20,-511910124034.4576,$5970.68
23,704399047393.28,$8196.76
31,-57216030107.2384,$1847.93
26,231767552294.912,$3669.97
26,-632270638337.2288,$9518.50
50,-610952861345.3824,$180.20
52,-888278619049.1648,$7433.37
38,5060436164.608,$7469.01
65,617501182813.7983,$3630.65
45,317945250683.2896,$6036.80
38,587456122034.5856,$7864.61
19,439045058042.2656,$3340.59
65,-335499427105.9968,$7360.76
18,-505173919557.2224,$6837.48
22,-425244826900.8896,$473.62
47,-215732071274.9056,$6243.34
63,698817192132.608,$6955.08
62,798800682890.0352,$4769.36
23,105808359378.1248,$1741.60
54,-857519535895.3472,$8966.66
56,-288563065677.4144,$4634.13
61,577114619668.0704,$82.34
24,-393342813103.7184,$265.07
46,59154742693.0688,$4042.33
41,173034114016.8704,$1725.57
50,663368958476.288,$4079.66
28,-553707199738.6752,$4001.74
57,-331471468783.2064,$657.42
58,-149468290744.32,$3454.26
60,615955094411.6736,$8017.13
45,279465072944.7424,$7177.72
51,477296808532.3776,$3587.08
36,603002462063.8208,$9715.59
45,810781558335.0784,$9795.66
39,-468392333017.088,$7275.70
57,126043045861.7856,$491.33
54,850939096963.4816,$9910.12
51,165114101628.928,$8396.08
65,-739362230763.52,$3222.80
49,646285970164.9408,$6519.19
49,-287083925497.4464,$2964.17
19,-136655530465.6896,$317.14
32,388345790621.2864,$8570.07
38,860393814831.9232,$7437.55
40,544064647934.7712,$5023.34
51,-899439227463.2704,$1189.20
47,353874348710.2976,$2443.48
40,-867798814503.7312,$292.04
23,264350527704.2688,$7520.56
56,-482265407894.3232,$2161.37
23,-80550742615.6544,$2511.95
33,154586564263.936,$2126.46
27,274003300607.5904,$7004.80
48,663711310990.5408,$8507.67
33,470797524769.1776,$6701.05
37,-313776786531.9424,$831.58
25,-837518793428.1729,$5725.32
50,860674584897.1263,$77.16
22,36784397982.1056,$718.77
21,-531450796231.8848,$4849.38
45,-322246772418.1504,$1351.79
33,61627661130.1376,$2425.64
56,-646960430186.496,$9698.56
28,-821366725437.0304,$7490.87
46,176981792941.6704,$3368.95
61,-258182354462.3104,$3527.15
47,695780755950.7968,$1619.76
56,-730333655859.2,$9759.16
52,40999795136.9216,$1654.54
25,-368220452998.3488,$9259.49
44,554623955055.4113,$9303.31
25,31940969234.432,$5888.63
44,341398039140.7616,$4748.78
27,-776976658438.5536,$3498.24
54,-3308975344.8448,$9274.85
21,-860492278634.9056,$6505.62
51,-123148434617.1392,$618.71
35,-518362611528.4992,$7373.78
62,825629899069.8496,$4178.28
54,242801116499.1488,$3257.16
61,127471546531.84,$69.92
55,-115261319833.1904,$7382.75
54,-339554106500.7104,$8522.75
54,342666897889.6896,$3067.19
35,-86619922314.0352,$7123.81
55,82597176252.8256,$5298.74
21,-60429988108.6976,$6589.53
18,-196187194707.1488,$6038.70
46,450921319576.3712,$3238.90
31,-128958038907.2896,$8600.88
38,-160640590361.3952,$878.27
53,276601916463.5136,$3102.51
23,115823961807.2576,$1069.64
31,-553917998327.3984,$4264.16
54,-10772985518.4896,$2622.08
44,869054222119.7312,$5620.32
63,79771667844.3008,$3340.48
28,-354946929131.52,$3475.57
20,640433917421.1584,$5321.36
51,-648279940608.8192,$3367.60
28,-654097665071.5135,$2435.12
20,871714926677.1968,$4329.70
54,-178984732904.6528,$5937.06
29,-792220092124.3647,$2077.50
31,-148036862450.0736,$5055.92
19,-24503633995.3664,$9051.70
30,-514577928709.7344,$9210.85
29,590808212307.968,$8797.25
39,396064059503.4112,$6440.18
41,274140766404.608,$3341.37
34,-786868783913.3696,$1283.44
43,290919220982.5792,$4600.05
48,550657504942.4896,$7112.95
38,-177627722887.9872,$1538.80
52,73681209602.8672,$1147.91
23,-549353258850.7136,$2723.60
40,244880941829.3248,$9743.69
64,655376117032.5504,$2743.85
29,439837436307.0464,$1874.26
27,707237566113.3824,$2036.65
31,-878986167897.2928,$8686.25
41,-141776013544.6528,$7223.85
19,104460194309.7344,$5823.72
40,350587977728,$2621.58
47,-714251417996.4928,$4573.90
26,-537850555033.1904,$9393.57
26,460685579177.1648,$7371.46
29,-660011841329.5616,$5231.55
41,809499519405.2607,$6750.25
49,-109442329948.9792,$4019.28
25,20561861070.0288,$3411.05
28,-772830868275.2,$6724.84
49,64817110555.0336,$4816.50
20,-537627932282.0608,$6650.61
40,-318276847743.7952,$4161.66
58,-424189872622.7968,$375.35
28,-312789498121.4208,$6106.79
51,-467075456198.2464,$1568.92
18,-887993722208.256,$3538.99
51,-44946904475.2384,$7458.63
47,-621259475491.2256,$5231.50
35,-519335144377.5488,$9705.57
28,756634195538.7393,$984.99
27,-834067619853.1072,$4982.41
39,672797176732.0576,$8862.70
45,92815307780.9152,$144.22
61,536829272208.1792,$7553.78
21,644082936735.3344,$7589.95
24,147922527400.7552,$6709.40
35,-669250072294.1952,$1645.37
27,840267744883.5072,$4578.08
56,730361003140.7104,$6795.82
50,-586574240677.888,$5269.69
31,832797512879.3088,$7141.83
29,778903475978.24,$9262.34
35,-488101208968.3968,$9492.11
25,-483661021026.7136,$5636.80
30,101871303367.0656,$5730.45
63,-401614717950.3616,$7914.10
64,207916903484.6208,$8345.72
52,856570064587.9808,$2662.56
37,135039803614.8224,$9643.81
53,420486162939.904,$2887.75
40,-103810413572.9152,$7643.95
31,754728054240.0511,$1968.20
65,800213380680.9088,$5897.11
19,556682548818.7393,$3829.97
43,-480300408347.0336,$9583.27
18,-859042751080.0385,$2811.85
23,-381746476482.56,$537.29
45,293568107669.0944,$2627.49
22,-636930981520.9984,$6451.18
46,-37185305916.2112,$8077.63
35,441387659873.4848,$3186.90
25,-883774295166.1569,$3197.22
61,-167703711475.3024,$9917.14
24,245310304760.6272,$2695.89
43,-845054366397.2352,$5504.06
42,464971168009.4208,$1048.91
28,879859428700.9792,$5569.52
24,-771193277356.4417,$6306.12
30,282285462205.2352,$7574.23
51,-784193013835.3665,$7923.45
29,-633765419076.8127,$1413.01
33,870418654376.7552,$1892.67
20,-736394827372.9536,$4844.87
23,-73404242093.6704,$1992.82
45,-45198795499.1104,$922.17
39,-30614198891.3152,$4147.93
54,758266594328.576,$5051.66
60,-843073671344.9471,$6021.60
61,658308839820.4928,$8247.56
60,365343186459.0336,$8475.32
19,-526096635894.1696,$1498.66
47,-885334134593.9456,$910.81
43,-312710638075.904,$5057.01
58,194206011018.4448,$1576.49
22,-117198174761.7792,$4218.05
61,-116792041144.32,$1899.20
43,208618241025.6384,$1447.30
38,26191871554.3552,$3696.53
56,-510514606112.768,$6110.06
64,110753168228.352,$3330.66
29,-346290482524.9792,$3312.91
57,46426886032.5888,$2172.19
53,847720630924.0833,$2920.58
33,809222053612.7488,$2569.84
27,386671882901.9136,$7057.94
64,-366020964175.0528,$2508.83
36,78954364089.1392,$7180.73
24,-610860141641.728,$8291.27
44,736482589828.7104,$5895.20
37,-38194750318.1824,$2810.07
49,230836236871.2704,$5614.78
44,-110419258428.6208,$658.36
26,-41683413840.6912,$5825.96
45,428092918700.4416,$3739.54
61,129632066915.5328,$5010.00
57,-610083139695.4113,$9273.96
60,-305054392464.1792,$5820.52
58,336744871572.2752,$5022.15
45,-507251119253.0944,$9954.93
22,274917736474.2144,$1409.98
34,836426531235.4304,$6917.09
28,115864500174.848,$4670.37
39,-469891159582.3104,$967.91
44,120159246431.0272,$7169.77
32,-817379255150.1824,$597.82
44,-870781113126.0928,$7154.34
65,-744722238799.872,$9358.75
33,225186737972.8384,$9424.90
64,399643499089.1008,$9486.63
23,365503832077.1072,$2105.95
23,-812472731487.4368,$8656.19
51,-78531826548.736,$9382.32
18,142167665908.1216,$9413.79
46,45519343504.5888,$2893.76
43,-333464910744.7808,$8201.93
46,-96394767499.264,$3608.83
45,-460618775658.496,$3955.04
58,872245011205.3248,$8334.30
45,444964468791.7056,$2695.78
31,231508526340.5056,$6993.73
50,702104260627.6608,$7422.12
40,-89048590005.0432,$5887.57
33,-588656454244.7616,$232.51
35,-169095082908.0576,$4709.18
35,151615516862.0544,$6628.19
25,851517922240.1024,$2364.03
38,819514600062.976,$7143.79
56,-637025784535.4496,$2239.19
19,9591376681.3696,$6911.85
20,868226058053.2224,$7871.80
22,656547617597.0304,$8755.08
56,-154697231394.4064,$1260.68
36,480996610382.2336,$969.52
35,707975476726.9888,$7707.25
42,142141825220.608,$3221.97
50,-70408569094.144,$6560.00
30,781031471631.5648,$5375.42
60,-412978039593.3696,$5402.22
51,447977956678.0416,$2227.26
46,-683007873856.3073,$541.33
39,202028743655.424,$5877.18
34,-412892669568.6144,$1677.69
54,-598980410998.784,$6625.90
51,827552712726.9376,$1698.20
56,-616482534850.56,$2462.02
47,169116446176.0512,$869.88
35,19000132527.7184,$493.11
25,149954290620.8256,$2992.31
54,871800494673.1008,$1744.29
65,174104830069.9648,$8494.30
64,525957003739.136,$5613.62
50,423549014428.8768,$3413.56
62,635169612916.3264,$8047.72
53,292161937473.536,$2907.11
30,-492314553011.4048,$5579.79
54,-762001101108.0192,$872.25
52,-893796288875.7249,$6072.96
38,665940966925.9264,$8107.18
20,-316394615236.1984,$7002.66
45,-663162476245.8112,$1388.51
61,372343907234.6112,$1829.09
49,236403352089.3952,$1799.82
43,-221362663089.7664,$4039.89
24,-488049111518.4128,$9097.73
33,891617637354.7008,$2088.23
59,-709027414881.0752,$9612.09
46,57916088385.536,$617.56
38,873475276904.8575,$9810.41
61,617745845793.5872,$9676.92
33,-764378972422.144,$7640.96
37,829889492025.344,$6060.93
52,785732663141.9904,$1689.06
47,180264876009.0624,$7533.44
36,-205126282038.4768,$5218.64
64,658669496277.4016,$5609.63
52,15647697901.9776,$2855.38
19,138803436480.1024,$7194.66
36,-252986490932.4288,$7436.91
37,-275228255059.968,$6485.63
26,-471344186445.0048,$8892.72
24,-764221708251.9552,$5217.83
44,290092203638.784,$8414.99
42,370162681249.792,$5882.22
30,677784585450.2913,$9709.89
53,729889156523.6224,$404.99
58,564921864762.1632,$3975.15
48,892258190203.2896,$8277.22
62,503164425155.3792,$2061.74
25,360234159702.016,$9824.64
30,530861125323.9808,$4534.01
56,635925493186.56,$7452.22
34,755071621844.1729,$7983.73
28,297901346730.8032,$6916.44
40,-832587058223.5135,$4339.74
22,322968032483.7376,$37.14
60,-152005305276.8256,$6776.71
25,-702452411767.1936,$4345.00
37,-844115249568.1536,$4080.46
19,528857729020.7232,$895.57
47,-109031559528.448,$3073.09
19,629926177590.4768,$4557.35
31,-846666332635.136,$5573.05
25,-134514191053.6192,$5918.01
48,-306872374945.3824,$6316.43
32,-315465493433.5488,$4291.59
41,-484617293398.016,$9527.61
38,-174686171928.9856,$4369.95
36,-169804879101.952,$8949.64
18,-389795491400.9088,$5656.89
43,-298296999201.9968,$6135.89
23,555619411872.9728,$9001.56
61,-828435250072.7808,$7343.41
35,-456879161894.5024,$6564.33
43,730587503106.4576,$8775.05
63,-329689975907.9424,$300.46
19,-366118797154.7136,$6004.12
52,501843848960.4096,$5722.55
31,772341059970.6624,$2270.77
21,-689625327940.4032,$8067.57
50,603693031987.6096,$3912.78
38,222986633425.7152,$8667.68
22,-715028902707.2,$2202.23
55,470426346061.824,$6854.22
22,310893947440.3328,$8354.15
32,-213986328969.216,$545.25
20,-796554000596.992,$5307.90
31,145977517486.8992,$9679.94
32,461085017427.1488,$4919.12
57,-675364937190.6049,$3167.41
19,694019246417.5104,$3754.49
61,146748253562.4704,$3893.61
41,496930031822.4384,$1969.10
42,-330981413853.5936,$9178.69
46,60344750623.9488,$8597.62
36,-743270844779.7249,$4296.33
64,-454641366073.344,$4254.54
36,-748095681016.6272,$9096.47
60,-276182656352.256,$6091.53
39,-397778982902.1696,$3673.07
36,366284078317.568,$9128.62
19,-746681440980.1729,$5378.93
